Date,FEIcm1,FEIcm2,FEIcm3,FEIcm4,FEIcm5,FEIcm6,FEIcm7,FEIcm8,FEIcm9,FEIcm10,FEIcm11,FEIcm12,FEIcm13,FEIcm14,FEIcm15,FEIcm16,FEIcm17,FEIcm18,FEIcm19,FEIcm20
2020-01-27,100.4,100.41,100.41,100.41,100.405,100.4,100.395,100.385,100.37,100.36,100.345,100.33,100.31,100.29,100.265,100.25,100.23,100.205,100.18,100.15
2020-01-28,100.41,100.415,100.415,100.415,100.405,100.395,100.385,100.37,100.355,100.335,100.32,100.3,100.275,100.255,100.23,100.21,100.19,100.165,100.14,100.11
2020-01-29,100.41,100.42,100.43,100.43,100.42,100.41,100.4,100.385,100.37,100.35,100.33,100.315,100.29,100.265,100.24,100.22,100.195,100.17,100.14,100.11
2020-01-30,100.415,100.43,100.445,100.445,100.435,100.425,100.415,100.405,100.39,100.37,100.35,100.335,100.31,100.29,100.265,100.25,100.225,100.2,100.175,100.145
2020-01-31,100.415,100.435,100.45,100.455,100.45,100.445,100.44,100.43,100.415,100.4,100.38,100.365,100.345,100.32,100.3,100.28,100.26,100.235,100.21,100.18
2020-02-03,100.415,100.435,100.45,100.455,100.45,100.445,100.435,100.425,100.41,100.395,100.375,100.355,100.335,100.31,100.285,100.265,100.24,100.215,100.185,100.155
2020-02-04,100.415,100.43,100.44,100.445,100.44,100.43,100.42,100.41,100.395,100.38,100.36,100.34,100.315,100.29,100.265,100.245,100.22,100.195,100.17,100.14
2020-02-05,100.41,100.425,100.435,100.435,100.425,100.42,100.405,100.395,100.375,100.36,100.34,100.32,100.29,100.265,100.24,100.215,100.19,100.16,100.135,100.105
2020-02-06,100.41,100.42,100.43,100.43,100.42,100.41,100.4,100.385,100.365,100.35,100.325,100.305,100.28,100.255,100.23,100.205,100.18,100.155,100.13,100.1
2020-02-07,100.405,100.42,100.435,100.435,100.43,100.42,100.41,100.4,100.385,100.365,100.345,100.325,100.295,100.27,100.245,100.225,100.2,100.175,100.145,100.115
2020-02-10,100.41,100.425,100.435,100.44,100.43,100.425,100.42,100.41,100.395,100.38,100.36,100.34,100.315,100.295,100.27,100.25,100.225,100.2,100.175,100.145
2020-02-11,100.415,100.435,100.445,100.445,100.435,100.43,100.42,100.41,100.39,100.37,100.35,100.33,100.305,100.28,100.255,100.235,100.21,100.185,100.16,100.13
2020-02-12,100.42,100.435,100.445,100.445,100.435,100.425,100.415,100.405,100.385,100.365,100.345,100.325,100.3,100.275,100.25,100.225,100.2,100.175,100.15,100.12
2020-02-13,100.42,100.44,100.45,100.455,100.445,100.435,100.425,100.415,100.395,100.375,100.355,100.335,100.31,100.29,100.265,100.245,100.22,100.195,100.165,100.135
2020-02-14,100.42,100.44,100.455,100.46,100.45,100.445,100.435,100.425,100.405,100.39,100.37,100.35,100.325,100.305,100.28,100.26,100.235,100.21,100.185,100.155
2020-02-17,100.415,100.44,100.46,100.465,100.455,100.45,100.445,100.43,100.415,100.395,100.375,100.355,100.33,100.31,100.285,100.265,100.24,100.215,100.185,100.155
2020-02-18,100.415,100.435,100.455,100.46,100.455,100.45,100.445,100.435,100.42,100.4,100.38,100.365,100.34,100.32,100.295,100.275,100.25,100.225,100.195,100.165
2020-02-19,100.415,100.435,100.45,100.455,100.45,100.445,100.435,100.43,100.415,100.4,100.385,100.37,100.345,100.325,100.305,100.285,100.265,100.24,100.215,100.185
2020-02-20,100.415,100.435,100.45,100.455,100.45,100.445,100.435,100.43,100.415,100.4,100.385,100.37,100.355,100.335,100.32,100.3,100.28,100.26,100.24,100.215
2020-02-21,100.415,100.435,100.45,100.45,100.445,100.44,100.43,100.425,100.41,100.395,100.38,100.365,100.35,100.33,100.31,100.295,100.275,100.255,100.235,100.21
2020-02-24,100.42,100.44,100.46,100.465,100.465,100.46,100.455,100.445,100.435,100.42,100.405,100.39,100.37,100.355,100.335,100.32,100.3,100.28,100.26,100.235
2020-02-25,100.43,100.46,100.48,100.485,100.485,100.48,100.475,100.465,100.455,100.44,100.425,100.41,100.39,100.37,100.35,100.335,100.315,100.295,100.275,100.25
2020-02-26,100.435,100.465,100.48,100.485,100.48,100.475,100.47,100.46,100.45,100.435,100.42,100.405,100.38,100.36,100.34,100.32,100.295,100.275,100.25,100.225
2020-02-27,100.445,100.48,100.49,100.495,100.495,100.49,100.485,100.48,100.465,100.455,100.44,100.43,100.41,100.39,100.375,100.36,100.34,100.32,100.295,100.27
2020-02-28,100.455,100.5,100.52,100.525,100.525,100.52,100.515,100.51,100.49,100.48,100.465,100.45,100.425,100.41,100.39,100.375,100.345,100.32,100.295,100.27
2020-03-02,100.495,100.545,100.57,100.57,100.57,100.56,100.55,100.54,100.525,100.51,100.49,100.475,100.455,100.435,100.415,100.395,100.365,100.34,100.315,100.29
2020-03-03,100.51,100.555,100.575,100.575,100.57,100.56,100.55,100.545,100.525,100.51,100.49,100.475,100.45,100.43,100.41,100.395,100.365,100.34,100.315,100.29
2020-03-04,100.51,100.545,100.575,100.585,100.585,100.58,100.57,100.56,100.545,100.53,100.51,100.495,100.47,100.45,100.43,100.415,100.39,100.37,100.345,100.32
2020-03-05,100.49,100.52,100.555,100.565,100.57,100.565,100.56,100.56,100.545,100.535,100.515,100.5,100.48,100.46,100.445,100.43,100.405,100.385,100.36,100.34
2020-03-06,100.485,100.505,100.545,100.55,100.555,100.55,100.55,100.545,100.54,100.53,100.515,100.5,100.485,100.465,100.45,100.435,100.415,100.39,100.37,100.35
2020-03-09,100.5,100.53,100.58,100.585,100.59,100.585,100.58,100.575,100.565,100.555,100.54,100.53,100.51,100.49,100.475,100.46,100.44,100.415,100.395,100.375
2020-03-10,100.49,100.515,100.57,100.575,100.575,100.565,100.56,100.55,100.535,100.52,100.5,100.485,100.46,100.44,100.42,100.4,100.37,100.345,100.315,100.29
2020-03-11,100.505,100.54,100.595,100.6,100.6,100.58,100.57,100.56,100.545,100.525,100.5,100.48,100.455,100.435,100.41,100.39,100.36,100.33,100.3,100.27
2020-03-12,100.43,100.45,100.505,100.52,100.53,100.515,100.51,100.505,100.485,100.465,100.445,100.43,100.41,100.39,100.365,100.34,100.305,100.27,100.24,100.21
2020-03-13,100.42,100.425,100.465,100.47,100.475,100.46,100.45,100.44,100.415,100.39,100.37,100.35,100.325,100.295,100.265,100.24,100.2,100.16,100.125,100.085
2020-03-16,100.41,100.43,100.46,100.47,100.475,100.455,100.44,100.42,100.395,100.365,100.34,100.315,100.285,100.25,100.215,100.185,100.14,100.1,100.06,100.02
2020-03-17,100.43,100.46,100.47,100.465,100.445,100.425,100.41,100.385,100.355,100.33,100.305,100.275,100.245,100.215,100.19,100.155,100.12,100.085,100.045,100.01
2020-03-18,100.42,100.43,100.43,100.425,100.395,100.365,100.345,100.31,100.28,100.245,100.21,100.17,100.13,100.085,100.04,99.995,99.95,99.905,99.86,99.815
2020-03-19,100.365,100.375,100.38,100.37,100.33,100.29,100.26,100.225,100.19,100.15,100.11,100.07,100.025,99.98,99.94,99.9,99.86,99.815,99.78,99.74
2020-03-20,100.375,100.395,100.4,100.395,100.365,100.33,100.305,100.285,100.265,100.235,100.2,100.17,100.14,100.11,100.075,100.045,100.015,99.98,99.945,99.915
2020-03-23,100.38,100.4,100.4,100.395,100.375,100.345,100.325,100.31,100.29,100.26,100.23,100.205,100.185,100.16,100.13,100.1,100.07,100.04,100.01,99.98
2020-03-24,100.38,100.38,100.38,100.37,100.345,100.315,100.29,100.27,100.25,100.225,100.195,100.17,100.15,100.12,100.085,100.05,100.015,99.985,99.945,99.915
2020-03-25,100.36,100.365,100.36,100.35,100.335,100.305,100.285,100.265,100.245,100.22,100.19,100.165,100.14,100.11,100.075,100.04,100.01,99.975,99.94,99.91
2020-03-26,100.36,100.39,100.395,100.39,100.37,100.345,100.33,100.315,100.295,100.275,100.245,100.22,100.2,100.17,100.135,100.105,100.075,100.04,100.005,99.97
2020-03-27,100.36,100.405,100.42,100.415,100.405,100.39,100.375,100.365,100.355,100.335,100.31,100.285,100.265,100.24,100.21,100.18,100.15,100.12,100.09,100.06
2020-03-30,100.365,100.405,100.425,100.425,100.415,100.405,100.395,100.39,100.38,100.365,100.345,100.325,100.305,100.28,100.25,100.225,100.2,100.17,100.14,100.11
2020-03-31,100.37,100.4,100.415,100.415,100.405,100.39,100.38,100.37,100.355,100.335,100.315,100.29,100.27,100.245,100.215,100.185,100.155,100.12,100.085,100.055
2020-04-01,100.355,100.39,100.41,100.41,100.4,100.385,100.38,100.37,100.36,100.34,100.32,100.3,100.28,100.255,100.225,100.195,100.17,100.14,100.105,100.075
2020-04-02,100.345,100.38,100.395,100.4,100.39,100.38,100.37,100.36,100.35,100.335,100.315,100.295,100.275,100.25,100.225,100.2,100.175,100.145,100.115,100.085
2020-04-03,100.33,100.37,100.395,100.4,100.395,100.385,100.375,100.365,100.355,100.34,100.325,100.305,100.285,100.255,100.23,100.205,100.175,100.145,100.115,100.085
2020-04-06,100.3,100.345,100.38,100.395,100.39,100.375,100.365,100.36,100.35,100.335,100.315,100.295,100.275,100.25,100.225,100.195,100.165,100.135,100.1,100.07
2020-04-07,100.24,100.31,100.35,100.365,100.355,100.335,100.325,100.31,100.3,100.28,100.26,100.235,100.215,100.185,100.16,100.13,100.1,100.065,100.03,99.995
2020-04-08,100.185,100.3,100.35,100.37,100.36,100.34,100.33,100.315,100.305,100.285,100.265,100.245,100.22,100.19,100.16,100.13,100.1,100.07,100.035,100.0
2020-04-09,100.265,100.35,100.39,100.405,100.4,100.385,100.375,100.36,100.35,100.33,100.31,100.285,100.26,100.23,100.2,100.17,100.14,100.11,100.075,100.04
2020-04-14,100.3,100.37,100.41,100.425,100.42,100.405,100.395,100.385,100.37,100.35,100.33,100.305,100.285,100.255,100.225,100.195,100.17,100.14,100.105,100.075
2020-04-15,100.28,100.35,100.4,100.425,100.425,100.42,100.415,100.405,100.395,100.38,100.365,100.345,100.325,100.295,100.275,100.25,100.225,100.2,100.17,100.145
2020-04-16,100.26,100.335,100.385,100.415,100.425,100.42,100.41,100.405,100.4,100.385,100.37,100.35,100.33,100.305,100.28,100.26,100.235,100.21,100.185,100.16
2020-04-17,100.265,100.325,100.37,100.41,100.425,100.42,100.415,100.405,100.4,100.385,100.37,100.35,100.33,100.305,100.28,100.255,100.23,100.205,100.18,100.155
2020-04-20,100.25,100.305,100.345,100.37,100.38,100.38,100.375,100.365,100.36,100.35,100.335,100.315,100.3,100.275,100.255,100.23,100.205,100.175,100.15,100.125
2020-04-21,100.21,100.26,100.295,100.32,100.335,100.345,100.355,100.355,100.35,100.345,100.335,100.32,100.3,100.275,100.255,100.23,100.21,100.185,100.155,100.13
2020-04-22,100.165,100.225,100.26,100.285,100.3,100.31,100.315,100.315,100.31,100.305,100.295,100.28,100.26,100.235,100.215,100.19,100.17,100.145,100.12,100.095
2020-04-23,100.2,100.265,100.3,100.32,100.33,100.34,100.345,100.34,100.335,100.33,100.32,100.305,100.285,100.26,100.24,100.215,100.195,100.17,100.145,100.12
2020-04-24,100.28,100.34,100.365,100.375,100.385,100.385,100.39,100.38,100.37,100.36,100.35,100.335,100.315,100.29,100.27,100.245,100.225,100.2,100.175,100.15
2020-04-27,100.285,100.345,100.37,100.385,100.39,100.39,100.385,100.375,100.36,100.35,100.34,100.32,100.3,100.275,100.255,100.225,100.205,100.18,100.155,100.13
2020-04-28,100.33,100.385,100.41,100.425,100.43,100.425,100.42,100.405,100.395,100.38,100.37,100.35,100.33,100.31,100.285,100.26,100.235,100.215,100.185,100.16
2020-04-29,100.355,100.39,100.41,100.43,100.435,100.43,100.425,100.415,100.405,100.39,100.38,100.36,100.34,100.315,100.295,100.27,100.245,100.22,100.195,100.17
2020-04-30,100.375,100.415,100.44,100.465,100.475,100.48,100.475,100.47,100.46,100.445,100.435,100.42,100.4,100.38,100.355,100.335,100.31,100.29,100.26,100.24
2020-05-04,100.38,100.42,100.44,100.46,100.47,100.465,100.46,100.455,100.445,100.435,100.425,100.41,100.39,100.37,100.35,100.325,100.3,100.28,100.25,100.23
2020-05-05,100.355,100.405,100.44,100.47,100.485,100.485,100.485,100.48,100.47,100.46,100.445,100.43,100.415,100.395,100.37,100.345,100.325,100.3,100.27,100.25
2020-05-06,100.325,100.38,100.42,100.45,100.465,100.465,100.46,100.455,100.445,100.435,100.42,100.405,100.39,100.365,100.34,100.315,100.29,100.265,100.235,100.21
2020-05-07,100.325,100.38,100.415,100.44,100.455,100.46,100.46,100.455,100.445,100.435,100.425,100.415,100.4,100.375,100.355,100.33,100.31,100.285,100.26,100.235
2020-05-08,100.32,100.375,100.415,100.445,100.46,100.465,100.465,100.46,100.45,100.445,100.435,100.42,100.4,100.38,100.355,100.33,100.305,100.275,100.25,100.225
2020-05-11,100.315,100.37,100.41,100.44,100.455,100.46,100.46,100.455,100.45,100.44,100.43,100.415,100.4,100.38,100.355,100.33,100.305,100.28,100.25,100.225
2020-05-12,100.295,100.355,100.39,100.425,100.44,100.45,100.45,100.445,100.44,100.435,100.425,100.415,100.4,100.38,100.355,100.335,100.31,100.29,100.265,100.24
2020-05-13,100.31,100.355,100.39,100.425,100.445,100.45,100.45,100.45,100.445,100.44,100.43,100.42,100.405,100.385,100.365,100.345,100.325,100.3,100.28,100.255
2020-05-14,100.31,100.36,100.385,100.415,100.44,100.45,100.45,100.445,100.44,100.435,100.425,100.415,100.4,100.38,100.36,100.34,100.32,100.295,100.275,100.25
2020-05-15,100.31,100.355,100.38,100.41,100.43,100.44,100.44,100.435,100.425,100.42,100.41,100.395,100.38,100.365,100.345,100.325,100.305,100.285,100.265,100.245
2020-05-18,100.32,100.36,100.38,100.405,100.425,100.43,100.43,100.42,100.415,100.405,100.395,100.38,100.365,100.35,100.33,100.31,100.295,100.275,100.255,100.23
2020-05-19,100.32,100.365,100.38,100.395,100.41,100.415,100.415,100.405,100.395,100.385,100.375,100.36,100.345,100.33,100.31,100.29,100.27,100.25,100.23,100.21
2020-05-20,100.33,100.375,100.39,100.405,100.42,100.42,100.415,100.41,100.4,100.39,100.38,100.36,100.345,100.325,100.305,100.285,100.265,100.245,100.225,100.205
2020-05-21,100.33,100.38,100.4,100.42,100.435,100.44,100.44,100.435,100.425,100.415,100.405,100.39,100.375,100.355,100.335,100.31,100.29,100.27,100.25,100.23
2020-05-22,100.33,100.375,100.395,100.415,100.43,100.43,100.43,100.425,100.42,100.41,100.4,100.385,100.37,100.35,100.33,100.305,100.285,100.265,100.245,100.225
2020-05-25,100.315,100.365,100.385,100.405,100.42,100.425,100.425,100.42,100.415,100.41,100.4,100.385,100.37,100.355,100.335,100.31,100.29,100.27,100.25,100.23
2020-05-26,100.305,100.36,100.38,100.4,100.415,100.415,100.41,100.4,100.395,100.385,100.37,100.355,100.34,100.32,100.295,100.27,100.25,100.225,100.205,100.18
2020-05-27,100.32,100.37,100.385,100.4,100.415,100.415,100.41,100.405,100.395,100.385,100.375,100.36,100.345,100.325,100.3,100.275,100.25,100.225,100.205,100.18
2020-05-28,100.335,100.375,100.39,100.405,100.415,100.415,100.41,100.405,100.395,100.385,100.375,100.36,100.345,100.325,100.305,100.28,100.255,100.23,100.21,100.185
2020-05-29,100.35,100.39,100.405,100.42,100.43,100.425,100.425,100.42,100.41,100.405,100.395,100.38,100.365,100.35,100.325,100.305,100.28,100.26,100.24,100.215
2020-06-01,100.355,100.395,100.405,100.415,100.42,100.415,100.41,100.405,100.4,100.39,100.375,100.36,100.34,100.325,100.3,100.275,100.255,100.23,100.205,100.18
2020-06-02,100.36,100.4,100.41,100.42,100.425,100.42,100.415,100.41,100.4,100.39,100.38,100.36,100.345,100.325,100.305,100.28,100.255,100.235,100.21,100.19
2020-06-03,100.365,100.4,100.405,100.41,100.415,100.405,100.395,100.385,100.375,100.36,100.34,100.325,100.305,100.285,100.26,100.23,100.205,100.18,100.155,100.13
2020-06-04,100.365,100.4,100.405,100.41,100.415,100.405,100.395,100.38,100.37,100.35,100.33,100.31,100.29,100.27,100.245,100.215,100.19,100.165,100.135,100.11
2020-06-05,100.365,100.4,100.405,100.41,100.41,100.4,100.39,100.375,100.365,100.35,100.33,100.31,100.29,100.265,100.235,100.205,100.175,100.145,100.115,100.085
2020-06-08,100.375,100.41,100.415,100.42,100.42,100.415,100.405,100.395,100.385,100.37,100.355,100.335,100.315,100.295,100.27,100.24,100.21,100.185,100.155,100.125
2020-06-09,100.365,100.395,100.4,100.41,100.41,100.405,100.395,100.385,100.375,100.36,100.345,100.33,100.31,100.29,100.265,100.24,100.215,100.185,100.16,100.13
2020-06-10,100.36,100.39,100.395,100.405,100.41,100.4,100.395,100.38,100.37,100.355,100.34,100.325,100.305,100.285,100.26,100.235,100.21,100.18,100.15,100.125
2020-06-11,100.365,100.4,100.41,100.42,100.43,100.43,100.425,100.42,100.415,100.405,100.39,100.375,100.36,100.345,100.325,100.3,100.28,100.255,100.23,100.205
2020-06-12,100.37,100.41,100.425,100.44,100.45,100.445,100.445,100.44,100.435,100.425,100.41,100.395,100.38,100.36,100.34,100.32,100.295,100.27,100.245,100.225
2020-06-15,100.355,100.405,100.415,100.43,100.44,100.44,100.44,100.435,100.43,100.42,100.41,100.395,100.38,100.36,100.34,100.32,100.3,100.275,100.255,100.23
2020-06-16,100.41,100.42,100.435,100.44,100.44,100.435,100.43,100.425,100.415,100.405,100.385,100.37,100.355,100.335,100.31,100.29,100.265,100.24,100.215,100.19
2020-06-17,100.425,100.435,100.45,100.455,100.45,100.45,100.44,100.435,100.425,100.41,100.395,100.38,100.365,100.345,100.32,100.295,100.275,100.25,100.225,100.2
2020-06-18,100.435,100.445,100.46,100.47,100.465,100.46,100.455,100.445,100.435,100.42,100.405,100.39,100.37,100.35,100.325,100.305,100.28,100.255,100.235,100.21
2020-06-19,100.445,100.45,100.47,100.48,100.48,100.48,100.47,100.46,100.445,100.435,100.415,100.4,100.38,100.355,100.335,100.31,100.285,100.265,100.24,100.21
2020-06-22,100.45,100.46,100.48,100.495,100.495,100.495,100.49,100.485,100.47,100.46,100.44,100.425,100.405,100.385,100.36,100.335,100.315,100.29,100.265,100.24
2020-06-23,100.44,100.45,100.47,100.48,100.48,100.48,100.47,100.465,100.455,100.44,100.425,100.41,100.39,100.37,100.345,100.32,100.3,100.275,100.25,100.22
2020-06-24,100.44,100.45,100.47,100.48,100.48,100.48,100.47,100.465,100.455,100.44,100.425,100.41,100.39,100.37,100.35,100.325,100.305,100.28,100.255,100.225
2020-06-25,100.44,100.45,100.47,100.485,100.485,100.485,100.48,100.475,100.465,100.45,100.435,100.42,100.4,100.38,100.36,100.34,100.32,100.295,100.27,100.245
2020-06-26,100.455,100.465,100.48,100.495,100.495,100.495,100.49,100.485,100.475,100.46,100.445,100.43,100.41,100.39,100.365,100.345,100.325,100.3,100.275,100.25
2020-06-29,100.46,100.465,100.48,100.495,100.495,100.49,100.485,100.48,100.47,100.46,100.44,100.425,100.405,100.385,100.365,100.345,100.325,100.3,100.275,100.25
2020-06-30,100.455,100.46,100.48,100.495,100.495,100.49,100.485,100.48,100.47,100.46,100.445,100.43,100.41,100.39,100.37,100.35,100.33,100.305,100.28,100.255
2020-07-01,100.455,100.455,100.47,100.48,100.475,100.47,100.46,100.45,100.44,100.425,100.405,100.385,100.365,100.345,100.32,100.295,100.27,100.245,100.22,100.195
2020-07-02,100.46,100.46,100.475,100.485,100.485,100.48,100.475,100.47,100.46,100.45,100.43,100.415,100.395,100.375,100.355,100.33,100.31,100.285,100.26,100.235
2020-07-03,100.46,100.46,100.475,100.485,100.485,100.48,100.475,100.47,100.46,100.45,100.435,100.415,100.395,100.375,100.355,100.335,100.31,100.285,100.26,100.23
2020-07-06,100.455,100.455,100.47,100.48,100.48,100.475,100.47,100.465,100.455,100.44,100.425,100.41,100.39,100.37,100.345,100.325,100.305,100.28,100.255,100.23
